id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC0002310,SIN000770,Informe,True,True,2024-12-14,False,
DOC0002311,SIN000771,Denuncia,True,True,2024-12-23,False,
DOC0002312,SIN000771,Factura,True,True,2024-12-19,False,
DOC0002313,SIN000771,Informe,True,True,2024-12-23,False,
DOC0002314,SIN000772,Denuncia,True,True,2025-08-21,False,
DOC0002315,SIN000772,Factura,True,True,2025-08-16,False,
DOC0002316,SIN000772,Informe,True,True,2025-08-19,False,
DOC0002317,SIN000773,Denuncia,True,True,2025-01-20,False,
DOC0002318,SIN000773,Factura,True,True,2025-01-21,False,
DOC0002319,SIN000773,Informe,True,True,2025-01-22,False,
DOC0002320,SIN000774,Denuncia,True,True,2025-04-22,False,
DOC0002321,SIN000774,Factura,True,True,2025-04-24,False,
DOC0002322,SIN000774,Informe,True,True,2025-04-25,False,
DOC0002323,SIN000775,Denuncia,True,True,2025-01-23,False,
DOC0002324,SIN000775,Factura,True,True,2025-01-25,False,
DOC0002325,SIN000775,Informe,True,True,2025-01-27,False,
DOC0002326,SIN000776,Denuncia,True,True,2025-09-04,False,
DOC0002327,SIN000776,Factura,True,True,2025-08-31,False,
DOC0002328,SIN000776,Informe,True,True,2025-09-02,False,
DOC0002329,SIN000777,Denuncia,True,True,2024-06-06,False,
DOC0002330,SIN000777,Factura,True,True,2024-06-06,False,
DOC0002331,SIN000777,Informe,True,True,2024-06-01,False,
DOC0002332,SIN000778,Denuncia,True,True,2025-09-12,False,
DOC0002333,SIN000778,Factura,True,True,2025-09-12,False,
DOC0002334,SIN000778,Informe,True,True,2025-09-13,False,
DOC0002335,SIN000779,Denuncia,True,True,2025-08-17,False,
DOC0002336,SIN000779,Factura,True,True,2025-08-14,False,
DOC0002337,SIN000779,Informe,True,True,2025-08-18,False,
DOC0002338,SIN000780,Denuncia,True,True,2025-08-13,False,
DOC0002339,SIN000780,Factura,True,True,2025-08-12,False,
DOC0002340,SIN000780,Informe,True,True,2025-08-10,False,
DOC0002341,SIN000781,Denuncia,True,True,2025-03-01,False,
DOC0002342,SIN000781,Factura,True,True,2025-02-27,False,
DOC0002343,SIN000781,Informe,True,True,2025-03-02,False,
DOC0002344,SIN000782,Denuncia,True,True,2025-08-08,False,
DOC0002345,SIN000782,Factura,True,True,2025-08-08,False,
DOC0002346,SIN000782,Informe,True,True,2025-08-08,False,
DOC0002347,SIN000783,Denuncia,True,True,2024-05-19,False,
DOC0002348,SIN000783,Factura,True,True,2024-05-18,False,
DOC0002349,SIN000783,Informe,True,True,2024-05-19,False,
DOC0002350,SIN000784,Denuncia,True,True,2025-02-12,False,
DOC0002351,SIN000784,Factura,True,True,2025-02-14,False,
DOC0002352,SIN000784,Informe,True,True,2025-02-14,False,
DOC0002353,SIN000785,Denuncia,True,True,2024-07-03,False,
DOC0002354,SIN000785,Factura,True,True,2024-07-04,False,
DOC0002355,SIN000785,Informe,True,True,2024-07-04,False,
DOC0002356,SIN000786,Denuncia,True,True,2024-03-27,False,
DOC0002357,SIN000786,Factura,True,True,2024-03-27,False,
DOC0002358,SIN000786,Informe,True,True,2024-03-27,False,
DOC0002359,SIN000787,Denuncia,True,True,2025-01-01,False,
DOC0002360,SIN000787,Factura,True,True,2024-12-29,False,
DOC0002361,SIN000787,Informe,True,True,2024-12-28,False,
DOC0002362,SIN000788,Denuncia,True,True,2024-12-14,False,
DOC0002363,SIN000788,Factura,True,True,2024-12-14,False,
DOC0002364,SIN000788,Informe,True,True,2024-12-12,False,
DOC0002365,SIN000789,Denuncia,True,True,2025-09-30,False,
DOC0002366,SIN000789,Factura,True,True,2025-10-02,False,
DOC0002367,SIN000789,Informe,True,True,2025-10-02,False,
DOC0002368,SIN000790,Denuncia,True,True,2025-03-01,False,
DOC0002369,SIN000790,Factura,True,True,2025-03-01,False,
DOC0002370,SIN000790,Informe,True,True,2025-02-28,False,
DOC0002371,SIN000791,Denuncia,True,True,2025-02-11,False,
DOC0002372,SIN000791,Factura,True,True,2025-02-11,False,
DOC0002373,SIN000791,Informe,True,True,2025-02-09,False,
DOC0002374,SIN000792,Denuncia,True,True,2025-06-19,False,
DOC0002375,SIN000792,Factura,True,True,2025-06-19,False,
DOC0002376,SIN000792,Informe,True,True,2025-06-15,False,
DOC0002377,SIN000793,Denuncia,True,True,2025-05-20,False,
DOC0002378,SIN000793,Factura,True,True,2025-05-24,False,
DOC0002379,SIN000793,Informe,True,True,2025-05-20,False,
DOC0002380,SIN000794,Denuncia,True,True,2024-10-24,False,
DOC0002381,SIN000794,Factura,True,True,2024-10-24,False,
DOC0002382,SIN000794,Informe,True,True,2024-10-23,False,
DOC0002383,SIN000795,Denuncia,True,True,2025-03-04,False,
DOC0002384,SIN000795,Factura,True,True,2025-03-07,False,
DOC0002385,SIN000795,Informe,True,True,2025-03-03,False,
DOC0002386,SIN000796,Denuncia,True,True,2025-01-06,False,
DOC0002387,SIN000796,Factura,True,True,2025-01-04,False,
DOC0002388,SIN000796,Informe,True,True,2025-01-04,False,
DOC0002389,SIN000797,Denuncia,True,True,2025-06-29,False,
DOC0002390,SIN000797,Factura,True,True,2025-06-29,False,
DOC0002391,SIN000797,Informe,True,True,2025-06-28,False,
DOC0002392,SIN000798,Denuncia,True,True,2025-03-26,False,
DOC0002393,SIN000798,Factura,True,True,2025-03-24,False,
DOC0002394,SIN000798,Informe,True,True,2025-03-26,False,
DOC0002395,SIN000799,Denuncia,True,True,2024-10-23,False,
DOC0002396,SIN000799,Factura,True,True,2024-10-18,False,
DOC0002397,SIN000799,Informe,True,True,2024-10-22,False,
DOC0002398,SIN000800,Denuncia,True,True,2025-11-16,False,
DOC0002399,SIN000800,Factura,True,True,2025-11-14,False,
DOC0002400,SIN000800,Informe,True,True,2025-11-11,False,
DOC0002401,SIN000801,Denuncia,True,True,2025-01-04,False,
DOC0002402,SIN000801,Factura,True,True,2025-01-05,False,
DOC0002403,SIN000801,Informe,True,True,2025-01-03,False,
DOC0002404,SIN000802,Denuncia,True,True,2024-11-03,False,
DOC0002405,SIN000802,Factura,True,True,2024-11-03,False,
DOC0002406,SIN000802,Informe,True,True,2024-10-31,False,
DOC0002407,SIN000803,Denuncia,True,True,2024-12-12,False,
DOC0002408,SIN000803,Factura,True,True,2024-12-10,False,
DOC0002409,SIN000803,Informe,True,True,2024-12-14,False,
DOC0002410,SIN000804,Denuncia,True,True,2024-08-05,False,
DOC0002411,SIN000804,Factura,True,True,2024-08-07,False,
DOC0002412,SIN000804,Informe,True,True,2024-08-03,False,
DOC0002413,SIN000805,Denuncia,True,True,2025-02-27,False,
DOC0002414,SIN000805,Factura,True,True,2025-02-24,False,
DOC0002415,SIN000805,Informe,True,True,2025-02-23,False,
DOC0002416,SIN000806,Denuncia,True,True,2024-11-11,False,
DOC0002417,SIN000806,Factura,True,True,2024-11-10,False,
DOC0002418,SIN000806,Informe,True,True,2024-11-15,False,
DOC0002419,SIN000807,Denuncia,True,True,2025-05-29,False,
DOC0002420,SIN000807,Factura,True,True,2025-05-27,False,
DOC0002421,SIN000807,Informe,True,True,2025-06-01,False,
DOC0002422,SIN000808,Denuncia,True,True,2025-05-24,False,
DOC0002423,SIN000808,Factura,True,True,2025-05-23,False,
DOC0002424,SIN000808,Informe,True,True,2025-05-28,False,
DOC0002425,SIN000809,Denuncia,True,True,2024-08-27,False,
DOC0002426,SIN000809,Factura,True,True,2024-08-28,False,
DOC0002427,SIN000809,Informe,True,True,2024-08-29,False,
DOC0002428,SIN000810,Denuncia,True,True,2025-02-14,False,
DOC0002429,SIN000810,Factura,True,True,2025-02-14,False,
DOC0002430,SIN000810,Informe,True,True,2025-02-17,False,
DOC0002431,SIN000811,Denuncia,True,True,2024-04-16,False,
DOC0002432,SIN000811,Factura,True,True,2024-04-17,False,
DOC0002433,SIN000811,Informe,True,True,2024-04-19,False,
DOC0002434,SIN000812,Denuncia,True,True,2025-08-21,False,
DOC0002435,SIN000812,Factura,True,True,2025-08-19,False,
DOC0002436,SIN000812,Informe,True,True,2025-08-20,False,
DOC0002437,SIN000813,Denuncia,True,True,2025-06-21,False,
DOC0002438,SIN000813,Factura,True,True,2025-06-22,False,
DOC0002439,SIN000813,Informe,True,True,2025-06-22,False,
DOC0002440,SIN000814,Denuncia,True,True,2024-04-09,False,
DOC0002441,SIN000814,Factura,True,True,2024-04-10,False,
DOC0002442,SIN000814,Informe,True,True,2024-04-07,False,
DOC0002443,SIN000815,Denuncia,True,True,2025-07-05,False,
DOC0002444,SIN000815,Factura,True,True,2025-07-03,False,
DOC0002445,SIN000815,Informe,True,True,2025-07-07,False,
DOC0002446,SIN000816,Denuncia,True,True,2025-01-10,False,
DOC0002447,SIN000816,Factura,True,True,2025-01-10,False,
DOC0002448,SIN000816,Informe,True,True,2025-01-13,False,
DOC0002449,SIN000817,Denuncia,True,True,2024-07-24,False,
DOC0002450,SIN000817,Factura,True,True,2024-07-19,False,
DOC0002451,SIN000817,Informe,True,True,2024-07-22,False,
DOC0002452,SIN000818,Denuncia,True,True,2024-07-10,False,
DOC0002453,SIN000818,Factura,True,True,2024-07-07,False,
DOC0002454,SIN000818,Informe,True,True,2024-07-11,False,
DOC0002455,SIN000819,Denuncia,True,True,2024-10-13,False,
DOC0002456,SIN000819,Factura,True,True,2024-10-11,False,
DOC0002457,SIN000819,Informe,True,True,2024-10-12,False,
DOC0002458,SIN000820,Denuncia,True,True,2025-06-02,False,
DOC0002459,SIN000820,Factura,True,True,2025-06-02,False,
DOC0002460,SIN000820,Informe,True,True,2025-06-03,False,
DOC0002461,SIN000821,Denuncia,True,True,2024-07-02,False,
DOC0002462,SIN000821,Factura,True,True,2024-07-02,False,
DOC0002463,SIN000821,Informe,True,True,2024-06-30,False,
DOC0002464,SIN000822,Denuncia,True,True,2024-05-26,False,
DOC0002465,SIN000822,Factura,True,True,2024-05-25,False,
DOC0002466,SIN000822,Informe,True,True,2024-05-23,False,
DOC0002467,SIN000823,Denuncia,True,True,2024-12-05,False,
DOC0002468,SIN000823,Factura,True,True,2024-12-01,False,
DOC0002469,SIN000823,Informe,True,True,2024-11-30,False,
DOC0002470,SIN000824,Denuncia,True,True,2025-03-08,False,
DOC0002471,SIN000824,Factura,True,True,2025-03-12,False,
DOC0002472,SIN000824,Informe,True,True,2025-03-12,False,
DOC0002473,SIN000825,Denuncia,True,True,2024-05-27,False,
DOC0002474,SIN000825,Factura,True,True,2024-05-30,False,
DOC0002475,SIN000825,Informe,True,True,2024-05-30,False,
DOC0002476,SIN000826,Denuncia,True,True,2024-12-15,False,
DOC0002477,SIN000826,Factura,True,True,2024-12-13,False,
DOC0002478,SIN000826,Informe,True,True,2024-12-12,False,
DOC0002479,SIN000827,Denuncia,True,True,2025-06-06,False,
DOC0002480,SIN000827,Factura,True,True,2025-06-10,False,
DOC0002481,SIN000827,Informe,True,True,2025-06-09,False,
DOC0002482,SIN000828,Denuncia,True,True,2025-01-16,False,
DOC0002483,SIN000828,Factura,True,True,2025-01-17,False,
DOC0002484,SIN000828,Informe,True,True,2025-01-16,False,
DOC0002485,SIN000829,Denuncia,True,True,2025-03-17,False,
DOC0002486,SIN000829,Factura,True,True,2025-03-20,False,
DOC0002487,SIN000829,Informe,True,True,2025-03-18,False,
DOC0002488,SIN000830,Denuncia,True,True,2024-12-24,False,
DOC0002489,SIN000830,Factura,True,True,2024-12-23,False,
DOC0002490,SIN000830,Informe,True,True,2024-12-21,False,
DOC0002491,SIN000831,Denuncia,True,True,2025-03-02,False,
DOC0002492,SIN000831,Factura,True,True,2025-03-03,False,
DOC0002493,SIN000831,Informe,True,True,2025-03-01,False,
DOC0002494,SIN000832,Denuncia,True,True,2025-03-21,False,
DOC0002495,SIN000832,Factura,True,True,2025-03-26,False,
DOC0002496,SIN000832,Informe,True,True,2025-03-24,False,
DOC0002497,SIN000833,Denuncia,True,True,2025-04-13,False,
DOC0002498,SIN000833,Factura,True,True,2025-04-14,False,
DOC0002499,SIN000833,Informe,True,True,2025-04-13,False,
DOC0002500,SIN000834,Denuncia,True,True,2024-09-13,False,
DOC0002501,SIN000834,Factura,True,True,2024-09-13,False,
DOC0002502,SIN000834,Informe,True,True,2024-09-14,False,
DOC0002503,SIN000835,Denuncia,True,True,2024-10-28,False,
DOC0002504,SIN000835,Factura,True,True,2024-10-24,False,
DOC0002505,SIN000835,Informe,True,True,2024-10-27,False,
DOC0002506,SIN000836,Denuncia,True,True,2025-07-08,False,
DOC0002507,SIN000836,Factura,True,True,2025-07-12,False,
DOC0002508,SIN000836,Informe,True,True,2025-07-09,False,
DOC0002509,SIN000837,Denuncia,True,True,2024-05-29,False,
DOC0002510,SIN000837,Factura,True,True,2024-05-26,False,
DOC0002511,SIN000837,Informe,True,True,2024-05-26,False,
DOC0002512,SIN000838,Denuncia,True,True,2025-04-28,False,
DOC0002513,SIN000838,Factura,True,True,2025-04-29,False,
DOC0002514,SIN000838,Informe,True,True,2025-04-27,False,
DOC0002515,SIN000839,Denuncia,True,True,2025-02-02,False,
DOC0002516,SIN000839,Factura,True,True,2025-02-06,False,
DOC0002517,SIN000839,Informe,True,True,2025-02-02,False,
DOC0002518,SIN000840,Denuncia,True,True,2025-01-31,False,
DOC0002519,SIN000840,Factura,True,True,2025-01-29,False,
DOC0002520,SIN000840,Informe,True,True,2025-01-29,False,
DOC0002521,SIN000841,Denuncia,True,True,2025-02-09,False,
DOC0002522,SIN000841,Factura,True,True,2025-02-09,False,
DOC0002523,SIN000841,Informe,True,True,2025-02-07,False,
DOC0002524,SIN000842,Denuncia,True,True,2024-09-12,False,
DOC0002525,SIN000842,Factura,True,True,2024-09-13,False,
DOC0002526,SIN000842,Informe,True,True,2024-09-09,False,
DOC0002527,SIN000843,Denuncia,True,True,2024-10-19,False,
DOC0002528,SIN000843,Factura,True,True,2024-10-17,False,
DOC0002529,SIN000843,Informe,True,True,2024-10-19,False,
DOC0002530,SIN000844,Denuncia,True,True,2025-03-28,False,
DOC0002531,SIN000844,Factura,True,True,2025-03-31,False,
DOC0002532,SIN000844,Informe,True,True,2025-03-30,False,
DOC0002533,SIN000845,Denuncia,True,True,2025-10-18,False,
DOC0002534,SIN000845,Factura,True,True,2025-10-19,False,
DOC0002535,SIN000845,Informe,True,True,2025-10-21,False,
DOC0002536,SIN000846,Denuncia,True,True,2025-07-13,False,
DOC0002537,SIN000846,Factura,True,True,2025-07-11,False,
DOC0002538,SIN000846,Informe,True,True,2025-07-11,False,
DOC0002539,SIN000847,Denuncia,True,True,2024-07-14,False,
DOC0002540,SIN000847,Factura,True,True,2024-07-11,False,
DOC0002541,SIN000847,Informe,True,True,2024-07-16,False,
DOC0002542,SIN000848,Denuncia,True,True,2024-08-05,False,
DOC0002543,SIN000848,Factura,True,True,2024-08-02,False,
DOC0002544,SIN000848,Informe,True,True,2024-08-07,False,
DOC0002545,SIN000849,Denuncia,True,True,2024-12-14,False,
DOC0002546,SIN000849,Factura,True,True,2024-12-12,False,
DOC0002547,SIN000849,Informe,True,True,2024-12-11,False,
DOC0002548,SIN000850,Denuncia,True,True,2025-04-08,False,
DOC0002549,SIN000850,Factura,True,True,2025-04-04,False,
DOC0002550,SIN000850,Informe,True,True,2025-04-06,False,
DOC0002551,SIN000851,Denuncia,True,True,2024-12-13,False,
DOC0002552,SIN000851,Factura,True,True,2024-12-13,False,
DOC0002553,SIN000851,Informe,True,True,2024-12-12,False,
DOC0002554,SIN000852,Denuncia,True,True,2024-08-08,False,
DOC0002555,SIN000852,Factura,True,True,2024-08-10,False,
DOC0002556,SIN000852,Informe,True,True,2024-08-12,False,
DOC0002557,SIN000853,Denuncia,True,True,2024-11-15,False,
DOC0002558,SIN000853,Factura,True,True,2024-11-14,False,
DOC0002559,SIN000853,Informe,True,True,2024-11-13,False,
DOC0002560,SIN000854,Denuncia,True,True,2025-06-04,False,
DOC0002561,SIN000854,Factura,True,True,2025-06-06,False,
DOC0002562,SIN000854,Informe,True,True,2025-06-07,False,
DOC0002563,SIN000855,Denuncia,True,True,2024-11-30,False,
DOC0002564,SIN000855,Factura,True,True,2024-11-26,False,
DOC0002565,SIN000855,Informe,True,True,2024-11-28,False,
DOC0002566,SIN000856,Denuncia,True,True,2025-10-29,False,
DOC0002567,SIN000856,Factura,True,True,2025-10-31,False,
DOC0002568,SIN000856,Informe,True,True,2025-10-26,False,
DOC0002569,SIN000857,Denuncia,True,True,2025-07-06,False,
DOC0002570,SIN000857,Factura,True,True,2025-07-08,False,
DOC0002571,SIN000857,Informe,True,True,2025-07-05,False,
DOC0002572,SIN000858,Denuncia,True,True,2024-11-28,False,
DOC0002573,SIN000858,Factura,True,True,2024-11-30,False,
DOC0002574,SIN000858,Informe,True,True,2024-12-01,False,
DOC0002575,SIN000859,Denuncia,True,True,2024-11-18,False,
DOC0002576,SIN000859,Factura,True,True,2024-11-18,False,
DOC0002577,SIN000859,Informe,True,True,2024-11-20,False,
DOC0002578,SIN000860,Denuncia,True,True,2025-02-03,False,
DOC0002579,SIN000860,Factura,True,True,2025-02-04,False,
DOC0002580,SIN000860,Informe,True,True,2025-02-02,False,
DOC0002581,SIN000861,Denuncia,True,True,2025-07-12,False,
DOC0002582,SIN000861,Factura,True,True,2025-07-17,False,
DOC0002583,SIN000861,Informe,True,True,2025-07-16,False,
DOC0002584,SIN000862,Denuncia,True,True,2024-09-29,False,
DOC0002585,SIN000862,Factura,True,True,2024-09-30,False,
DOC0002586,SIN000862,Informe,True,True,2024-10-01,False,
DOC0002587,SIN000863,Denuncia,True,True,2025-04-21,False,
DOC0002588,SIN000863,Factura,True,True,2025-04-26,False,
DOC0002589,SIN000863,Informe,True,True,2025-04-24,False,
DOC0002590,SIN000864,Denuncia,True,True,2025-08-23,False,
DOC0002591,SIN000864,Factura,True,True,2025-08-19,False,
DOC0002592,SIN000864,Informe,True,True,2025-08-19,False,
DOC0002593,SIN000865,Denuncia,True,True,2024-06-02,False,
DOC0002594,SIN000865,Factura,True,True,2024-05-29,False,
DOC0002595,SIN000865,Informe,True,True,2024-06-01,False,
DOC0002596,SIN000866,Denuncia,True,True,2025-08-13,False,
DOC0002597,SIN000866,Factura,True,True,2025-08-17,False,
DOC0002598,SIN000866,Informe,True,True,2025-08-15,False,
DOC0002599,SIN000867,Denuncia,True,True,2025-02-19,False,
DOC0002600,SIN000867,Factura,True,True,2025-02-21,False,
DOC0002601,SIN000867,Informe,True,True,2025-02-16,False,
DOC0002602,SIN000868,Denuncia,True,True,2025-05-22,False,
DOC0002603,SIN000868,Factura,True,True,2025-05-19,False,
DOC0002604,SIN000868,Informe,True,True,2025-05-19,False,
DOC0002605,SIN000869,Denuncia,True,True,2025-04-29,False,
DOC0002606,SIN000869,Factura,True,True,2025-05-01,False,
DOC0002607,SIN000869,Informe,True,True,2025-05-03,False,
DOC0002608,SIN000870,Denuncia,True,True,2025-06-08,False,
DOC0002609,SIN000870,Factura,True,True,2025-06-06,False,
DOC0002610,SIN000870,Informe,True,True,2025-06-08,False,
DOC0002611,SIN000871,Denuncia,True,True,2024-07-29,False,
DOC0002612,SIN000871,Factura,True,True,2024-07-30,False,
DOC0002613,SIN000871,Informe,True,True,2024-07-30,False,
DOC0002614,SIN000872,Denuncia,True,True,2025-05-28,False,
DOC0002615,SIN000872,Factura,True,True,2025-05-28,False,
DOC0002616,SIN000872,Informe,True,True,2025-05-30,False,
DOC0002617,SIN000873,Denuncia,True,True,2025-01-14,False,
DOC0002618,SIN000873,Factura,True,True,2025-01-17,False,
DOC0002619,SIN000873,Informe,True,True,2025-01-16,False,
DOC0002620,SIN000874,Denuncia,True,True,2024-09-06,False,
DOC0002621,SIN000874,Factura,True,True,2024-09-08,False,
DOC0002622,SIN000874,Informe,True,True,2024-09-09,False,
DOC0002623,SIN000875,Denuncia,True,True,2025-04-16,False,
DOC0002624,SIN000875,Factura,True,True,2025-04-19,False,
DOC0002625,SIN000875,Informe,True,True,2025-04-17,False,
DOC0002626,SIN000876,Denuncia,True,True,2024-08-27,False,
DOC0002627,SIN000876,Factura,True,True,2024-08-26,False,
DOC0002628,SIN000876,Informe,True,True,2024-08-26,False,
DOC0002629,SIN000877,Denuncia,True,True,2024-12-28,False,
DOC0002630,SIN000877,Factura,True,True,2024-12-23,False,
DOC0002631,SIN000877,Informe,True,True,2024-12-27,False,
DOC0002632,SIN000878,Denuncia,True,True,2024-04-11,False,
DOC0002633,SIN000878,Factura,True,True,2024-04-15,False,
DOC0002634,SIN000878,Informe,True,True,2024-04-13,False,
DOC0002635,SIN000879,Denuncia,True,True,2025-06-18,False,
DOC0002636,SIN000879,Factura,True,True,2025-06-21,False,
DOC0002637,SIN000879,Informe,True,True,2025-06-21,False,
DOC0002638,SIN000880,Denuncia,True,True,2025-04-12,False,
DOC0002639,SIN000880,Factura,True,True,2025-04-15,False,
DOC0002640,SIN000880,Informe,True,True,2025-04-16,False,
DOC0002641,SIN000881,Denuncia,True,True,2024-03-14,False,
DOC0002642,SIN000881,Factura,True,True,2024-03-16,False,
DOC0002643,SIN000881,Informe,True,True,2024-03-13,False,
DOC0002644,SIN000882,Denuncia,True,True,2025-03-18,False,
DOC0002645,SIN000882,Factura,True,True,2025-03-20,False,
DOC0002646,SIN000882,Informe,True,True,2025-03-16,False,
DOC0002647,SIN000883,Denuncia,True,True,2025-04-14,False,
DOC0002648,SIN000883,Factura,True,True,2025-04-18,False,
DOC0002649,SIN000883,Informe,True,True,2025-04-13,False,
DOC0002650,SIN000884,Denuncia,True,True,2025-08-02,False,
DOC0002651,SIN000884,Factura,True,True,2025-08-02,False,
DOC0002652,SIN000884,Informe,True,True,2025-07-29,False,
DOC0002653,SIN000885,Denuncia,True,True,2025-11-11,False,
DOC0002654,SIN000885,Factura,True,True,2025-11-08,False,
DOC0002655,SIN000885,Informe,True,True,2025-11-10,False,
DOC0002656,SIN000886,Denuncia,True,True,2025-02-05,False,
DOC0002657,SIN000886,Factura,True,True,2025-02-03,False,
DOC0002658,SIN000886,Informe,True,True,2025-02-02,False,
DOC0002659,SIN000887,Denuncia,True,True,2025-02-10,False,
DOC0002660,SIN000887,Factura,True,True,2025-02-10,False,
DOC0002661,SIN000887,Informe,True,True,2025-02-08,False,
DOC0002662,SIN000888,Denuncia,True,True,2025-03-07,False,
DOC0002663,SIN000888,Factura,True,True,2025-03-06,False,
DOC0002664,SIN000888,Informe,True,True,2025-03-11,False,
DOC0002665,SIN000889,Denuncia,True,True,2025-05-05,False,
DOC0002666,SIN000889,Factura,True,True,2025-05-08,False,
DOC0002667,SIN000889,Informe,True,True,2025-05-10,False,
DOC0002668,SIN000890,Denuncia,True,True,2025-06-01,False,
DOC0002669,SIN000890,Factura,True,True,2025-06-03,False,
DOC0002670,SIN000890,Informe,True,True,2025-06-03,False,
DOC0002671,SIN000891,Denuncia,True,True,2024-07-07,False,
DOC0002672,SIN000891,Factura,True,True,2024-07-07,False,
DOC0002673,SIN000891,Informe,True,True,2024-07-02,False,
DOC0002674,SIN000892,Denuncia,True,True,2024-12-20,False,
DOC0002675,SIN000892,Factura,True,True,2024-12-19,False,
DOC0002676,SIN000892,Informe,True,True,2024-12-19,False,
DOC0002677,SIN000893,Denuncia,True,True,2024-09-26,False,
DOC0002678,SIN000893,Factura,True,True,2024-09-30,False,
DOC0002679,SIN000893,Informe,True,True,2024-09-26,False,
DOC0002680,SIN000894,Denuncia,True,True,2025-02-06,False,
DOC0002681,SIN000894,Factura,True,True,2025-02-05,False,
DOC0002682,SIN000894,Informe,True,True,2025-02-03,False,
DOC0002683,SIN000895,Denuncia,True,True,2025-05-03,False,
DOC0002684,SIN000895,Factura,True,True,2025-05-02,False,
DOC0002685,SIN000895,Informe,True,True,2025-05-02,False,
DOC0002686,SIN000896,Denuncia,True,True,2024-05-16,False,
DOC0002687,SIN000896,Factura,True,True,2024-05-18,False,
DOC0002688,SIN000896,Informe,True,True,2024-05-20,False,
DOC0002689,SIN000897,Denuncia,True,True,2025-03-25,False,
DOC0002690,SIN000897,Factura,True,True,2025-03-23,False,
DOC0002691,SIN000897,Informe,True,True,2025-03-27,False,
DOC0002692,SIN000898,Denuncia,True,True,2024-11-09,False,
DOC0002693,SIN000898,Factura,True,True,2024-11-11,False,
DOC0002694,SIN000898,Informe,True,True,2024-11-09,False,
DOC0002695,SIN000899,Denuncia,True,True,2024-07-22,False,
DOC0002696,SIN000899,Factura,True,True,2024-07-22,False,
DOC0002697,SIN000899,Informe,True,True,2024-07-24,False,
DOC0002698,SIN000900,Denuncia,True,True,2024-11-30,False,
DOC0002699,SIN000900,Factura,True,True,2024-12-02,False,
DOC0002700,SIN000900,Informe,True,True,2024-12-03,False,
DOC0002701,SIN000901,Denuncia,True,True,2025-01-12,False,
DOC0002702,SIN000901,Factura,True,True,2025-01-10,False,
DOC0002703,SIN000901,Informe,True,True,2025-01-12,False,
DOC0002704,SIN000902,Denuncia,True,True,2024-11-29,False,
DOC0002705,SIN000902,Factura,True,True,2024-11-29,False,
DOC0002706,SIN000902,Informe,True,True,2024-12-03,False,
DOC0002707,SIN000903,Denuncia,True,True,2024-02-28,False,
DOC0002708,SIN000903,Factura,True,True,2024-02-25,False,
DOC0002709,SIN000903,Informe,True,True,2024-02-27,False,
DOC0002710,SIN000904,Denuncia,True,True,2024-07-19,False,
DOC0002711,SIN000904,Factura,True,True,2024-07-15,False,
DOC0002712,SIN000904,Informe,True,True,2024-07-17,False,
DOC0002713,SIN000905,Denuncia,True,True,2025-08-02,False,
DOC0002714,SIN000905,Factura,True,True,2025-07-31,False,
DOC0002715,SIN000905,Informe,True,True,2025-08-01,False,
DOC0002716,SIN000906,Denuncia,True,True,2025-01-07,False,
DOC0002717,SIN000906,Factura,True,True,2025-01-08,False,
DOC0002718,SIN000906,Informe,True,True,2025-01-07,False,
DOC0002719,SIN000907,Denuncia,True,True,2025-05-15,False,
DOC0002720,SIN000907,Factura,True,True,2025-05-17,False,
DOC0002721,SIN000907,Informe,True,True,2025-05-19,False,
DOC0002722,SIN000908,Denuncia,True,True,2025-06-16,False,
DOC0002723,SIN000908,Factura,True,True,2025-06-16,False,
DOC0002724,SIN000908,Informe,True,True,2025-06-18,False,
DOC0002725,SIN000909,Denuncia,True,True,2024-07-23,False,
DOC0002726,SIN000909,Factura,True,True,2024-07-22,False,
DOC0002727,SIN000909,Informe,True,True,2024-07-24,False,
DOC0002728,SIN000910,Denuncia,True,True,2024-09-07,False,
DOC0002729,SIN000910,Factura,True,True,2024-09-10,False,
DOC0002730,SIN000910,Informe,True,True,2024-09-09,False,
DOC0002731,SIN000911,Denuncia,True,True,2025-06-03,False,
DOC0002732,SIN000911,Factura,True,True,2025-06-04,False,
DOC0002733,SIN000911,Informe,True,True,2025-06-04,False,
DOC0002734,SIN000912,Denuncia,True,True,2025-05-24,False,
DOC0002735,SIN000912,Factura,True,True,2025-05-25,False,
DOC0002736,SIN000912,Informe,True,True,2025-05-29,False,
DOC0002737,SIN000913,Denuncia,True,True,2025-05-12,False,
DOC0002738,SIN000913,Factura,True,True,2025-05-09,False,
DOC0002739,SIN000913,Informe,True,True,2025-05-11,False,
DOC0002740,SIN000914,Denuncia,True,True,2025-09-22,False,
DOC0002741,SIN000914,Factura,True,True,2025-09-21,False,
DOC0002742,SIN000914,Informe,True,True,2025-09-20,False,
DOC0002743,SIN000915,Denuncia,True,True,2025-05-09,False,
DOC0002744,SIN000915,Factura,True,True,2025-05-11,False,
DOC0002745,SIN000915,Informe,True,True,2025-05-08,False,
DOC0002746,SIN000916,Denuncia,True,True,2025-06-23,False,
DOC0002747,SIN000916,Factura,True,True,2025-06-21,False,
DOC0002748,SIN000916,Informe,True,True,2025-06-18,False,
DOC0002749,SIN000917,Denuncia,True,True,2024-09-07,False,
